id,dateAdded,dateUpdated,address,city,province,postalCode,latitude,longitude,primaryCategories,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,priceRangeMin,priceRangeMax
111,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,Creamy garlic sauce mozzarella chicken Roma tomatoes green onions and herb and cheese blend on a gluten free crust,Medium Chicken Garlic Gluten Free Crust Pizza Baking Required,Papa Murphys,0,25
112,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,Red sauce mozzarella pepperoni Italian sausage mushrooms olives and herb and cheese blend on a gluten free crust,Medium Cowboy Gluten Free Crust Pizza Baking Required,Papa Murphys,0,25
113,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,,Taco Grande Pizza Baking Required,Papa Murphys,0,25
114,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,15,15,Creamy garlic sauce mozzarella chicken bacon Roma tomatoes and mixed onions topped with Roma tomatoes bacon and a blend of mozzarella and cheddar cheeses,Chicken Bacon Stuffed Pizza Baking Required,Papa Murphys,0,25
115,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,10,10,Choose one of our fresh dough options then top your pizza with everyone39s favorite toppings With this custom madefromscratch pizza even the pickiest of eaters will be happy too,Create Your Own Large Pizza Baking Required,Papa Murphys,0,25
116,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,Choose one of our fresh dough options then top your pizza with everyone39s favorite toppings With this custom madefromscratch pizza even the pickiest of eaters will be happy too,Create Your Own Family Size Pizza Baking Required,Papa Murphys,0,25
117,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,3,3,Make 39n bake pizza kit with an individual original crust red sauce and mozzarella,Mini Murph Cheese Pizza Baking Required,Papa Murphys,0,25
118,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,14,14,Red sauce mozzarella salami pepperoni Italian sausage mushrooms mixed onions and olives on a gluten free crust,Medium Murphy39s Combo Gluten Free Crust Pizza Baking Required,Papa Murphys,0,25
119,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,Red sauce mozzarella pepperoni Italian sausage mushrooms olives and herb and cheese blend Recommended on an original crust,Cowboy Pizza Baking Required,Papa Murphys,0,25
120,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,10,10,Enjoy your own creation on a glutenfree crust topped with everyone39s favorite toppings With this custom madefromscratch pizza even the pickiest of eaters will be happy too,Create Your Own Medium Gluten Free Crust Pizza Baking Required,Papa Murphys,0,25
121,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,Red sauce Mozzarella Spinach Black Olives Roma Tomatoes Pepperoni Feta cheese and Zesty Herb blend,Greek Pepperoni Pizza Baking Required,Papa Murphys,0,25
122,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,5,5,Fresh dough chocolate chips mini marshmallows and crisp topping,S39mores Pizza,Papa Murphys,0,25
123,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,13,13,Creamy garlic sauce mozzarella chicken Roma tomatoes green onions and herb and cheese blend Recommended on an original crust,Chicken Garlic Pizza Baking Required,Papa Murphys,0,25
124,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,Iowa City,IA,52240,41.649871,-91.501576,Accommodation & Food Services,,11.5,11.5,Red sauce mozzarella Canadian bacon and pineapple Recommended on an original crust,Hawaiian Pizza Baking Required,Papa Murphys,0,25
125,2016-04-01T06:53:54Z,2019-04-26T12:38:13Z,5474 Central Florida Pkwy,Orlando,FL,32821,28.407027,-81.45003,Accommodation & Food Services,,9.99,9.99,,Build You Own Pizza,Famas Ristorante,25,40
126,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,14.95,14.95,"Veal scaloppine sauteed in olive oil with fresh mushrooms, capers, olives and marinara sauce.",Vitello Alla Pizzaiola,Angelas Italian Restaurant,0,25
127,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza with Meatballs,Angelas Italian Restaurant,0,25
128,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza with Fresh Garlic,Angelas Italian Restaurant,0,25
129,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza with Onions,Angelas Italian Restaurant,0,25
130,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza with Ham,Angelas Italian Restaurant,0,25
131,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza With Black Olives,Angelas Italian Restaurant,0,25
132,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza With Pineapple,Angelas Italian Restaurant,0,25
133,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza With Sausage,Angelas Italian Restaurant,0,25
134,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza With Green Peppers,Angelas Italian Restaurant,0,25
135,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,12.95,12.95,"Ricotta, mozzarella and fresh garlic.",White Pizza,Angelas Italian Restaurant,0,25
136,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza With Anchovies,Angelas Italian Restaurant,0,25
137,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza with Mushrooms,Angelas Italian Restaurant,0,25
138,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,Charlotte,NC,28227,35.172024,-80.708379,Accommodation & Food Services,,13.95,13.95,,New York Style Pizza With Onions,Angelas Italian Restaurant,0,25
139,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,21.99,21.99,,Stuffed Spinach Pizza,Mama Carmelas Pizza,25,40
140,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,15.75,15.75,,Regular Cheese Pizza Pie,Mama Carmelas Pizza,25,40
141,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,17.99,17.99,,Salad Pizza,Mama Carmelas Pizza,25,40
142,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,17.99,17.99,,Chicken & Tomato Pizza,Mama Carmelas Pizza,25,40
143,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,16.99,16.99,,Fresh Mozzarella Marinara Pizza,Mama Carmelas Pizza,25,40
144,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,17.99,17.99,,Broccoli White Pizza,Mama Carmelas Pizza,25,40
145,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,17.99,17.99,,Lasagna Pizza,Mama Carmelas Pizza,25,40
146,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,Woodside,NY,11377,40.760309,-73.907433,Accommodation & Food Services,,17.99,17.99,,Spinach White Pizza,Mama Carmelas Pizza,25,40
147,2016-04-01T06:41:15Z,2019-04-26T12:34:07Z,346 S Santa Fe Ave,Edmond,OK,73003,35.651611,-97.512964,Accommodation & Food Services,,20.99,20.99,,Large Specialty Calzone and Large Specialty Pizza,Stars Stripes Pizza,0,25
148,2016-04-01T06:41:15Z,2019-04-26T12:34:07Z,346 S Santa Fe Ave,Edmond,OK,73003,35.651611,-97.512964,Accommodation & Food Services,,16.99,16.99,,Two Large Single Topping Pizzas,Stars Stripes Pizza,0,25
149,2016-04-01T06:41:15Z,2019-04-26T12:34:07Z,346 S Santa Fe Ave,Edmond,OK,73003,35.651611,-97.512964,Accommodation & Food Services,,18.99,18.99,,Large Single Topping and Large Specialty Pizza,Stars Stripes Pizza,0,25
150,2017-09-05T01:20:46Z,2019-04-26T12:33:35Z,181 E Broadway,New York,NY,10002,40.714197,-73.989389,Accommodation & Food Services,,16,16,,Sicilian Pizza,East Broadway Pizza,0,25
151,2017-06-19T14:54:24Z,2019-04-26T12:28:55Z,607 Merrick Rd,Rockville Centre,NY,11570,40.654078,-73.630974,Accommodation & Food Services,,16.25,16.25,,Regular 2 Topping Pizza,Bonbinos Pizzeria,0,25
152,2017-06-19T14:54:24Z,2019-04-26T12:28:55Z,607 Merrick Rd,Rockville Centre,NY,11570,40.654078,-73.630974,Accommodation & Food Services,,18.25,18.25,,Regular 3 Topping Pizza,Bonbinos Pizzeria,0,25
153,2017-06-19T14:54:24Z,2019-04-26T12:28:55Z,607 Merrick Rd,Rockville Centre,NY,11570,40.654078,-73.630974,Accommodation & Food Services,,24,24,,Chicago Pizza,Bonbinos Pizzeria,0,25
154,2017-06-19T14:50:26Z,2019-04-26T12:28:42Z,154 Church Steet,New York,NY,10007,40.71499,-74.00785,Accommodation & Food Services,,2.5,2.5,,Cheese Pizza Slices,Dona Bella Pizza,0,25
155,2017-06-19T14:50:26Z,2019-04-26T12:28:42Z,154 Church Steet,New York,NY,10007,40.71499,-74.00785,Accommodation & Food Services,,16,16,,Cheese Pizza,Dona Bella Pizza,0,25
156,2017-06-24T02:33:53Z,2019-04-26T12:28:36Z,471 Pinetown Rd,Fort Washington,PA,19034,40.138935,-75.195355,Accommodation & Food Services,,6.99,6.99,,White Pizza,Lucianis Brick Oven Pizzeria,0,25
157,2017-06-24T02:33:53Z,2019-04-26T12:28:36Z,471 Pinetown Rd,Fort Washington,PA,19034,40.138935,-75.195355,Accommodation & Food Services,,3.99,3.99,,Pizza Fries,Lucianis Brick Oven Pizzeria,0,25
158,2017-06-24T02:33:53Z,2019-04-26T12:28:36Z,471 Pinetown Rd,Fort Washington,PA,19034,40.138935,-75.195355,Accommodation & Food Services,,12.99,12.99,,Pizza Capri,Lucianis Brick Oven Pizzeria,0,25
159,2017-06-24T02:33:53Z,2019-04-26T12:28:36Z,471 Pinetown Rd,Fort Washington,PA,19034,40.138935,-75.195355,Accommodation & Food Services,,4.59,4.59,,Pizza Burger,Lucianis Brick Oven Pizzeria,0,25
160,2015-10-20T02:18:02Z,2019-04-26T12:28:27Z,285 E Alessandro Blvd,Riverside,CA,92508,33.915287,-117.328837,Accommodation & Food Services,,21.95,14.45,,Bbq Chicken Pizza,Romanos Chicago Pizzeria,0,25
161,2016-04-04T05:19:33Z,2019-04-26T12:28:14Z,16948 E Shea Blvd,Fountain Hills,AZ,85268,33.574011,-111.713952,Accommodation & Food Services,,2.5,2.5,,Pepperoni Pizza Pinwheel,Redendos Pizzeria,0,25
162,2018-01-18T05:40:54Z,2019-04-26T12:27:56Z,140-142 Las Tunas Dr,Arcadia,CA,91007,34.107567,-118.036182,Accommodation & Food Services,,3.75,3.75,,Pizza Dough Sticks,Alex DiPeppes,0,25
163,2016-03-21T00:24:28Z,2019-04-26T12:27:08Z,1090 Montgomery Rd,Altamonte Springs,FL,32714,28.686584,-81.403849,Accommodation & Food Services,,9.5,9.5,,Spinach On Pizza Bianca,Papa Joes,0,25
164,2016-03-21T00:24:28Z,2019-04-26T12:27:08Z,1090 Montgomery Rd,Altamonte Springs,FL,32714,28.686584,-81.403849,Accommodation & Food Services,,7,7,,Personal Pizza (per Topping),Papa Joes,0,25
165,2016-03-21T00:24:28Z,2019-04-26T12:27:08Z,1090 Montgomery Rd,Altamonte Springs,FL,32714,28.686584,-81.403849,Accommodation & Food Services,,2,2,,Pizza By the Slice,Papa Joes,0,25
166,2016-03-21T00:24:28Z,2019-04-26T12:27:08Z,1090 Montgomery Rd,Altamonte Springs,FL,32714,28.686584,-81.403849,Accommodation & Food Services,,7,7,,Personal Pizza (Per Topping),Papa Joes,0,25
167,2016-03-21T00:24:28Z,2019-04-26T12:27:08Z,1090 Montgomery Rd,Altamonte Springs,FL,32714,28.686584,-81.403849,Accommodation & Food Services,,16,16,,White (pizza Bianca),Papa Joes,0,25
168,2016-03-21T00:24:28Z,2019-04-26T12:27:08Z,1090 Montgomery Rd,Altamonte Springs,FL,32714,28.686584,-81.403849,Accommodation & Food Services,,2,2,,Pizza By The Slice,Papa Joes,0,25
169,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Pesto sauce pesto chicken and spinach,Good Boy Pizza Gluten Free,Bowzers Pizza,0,25
170,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Pepperoni sausage mushrooms tomatoes roasted garlic ricotta and fresh basil,Bulldog Pizza Gluten Free,Bowzers Pizza,0,25
171,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Spinach pepperoni red onions sausage roasted garlic and feta cheese,Basset Hound Pizza,Bowzers Pizza,0,25
172,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,White sauce thinly sliced roasted potatoes cheddar cheese bacon green onions tomatoes and a swirl of sour cream,Loaded Baked Potato Pizza,Bowzers Pizza,0,25
173,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Thai peanut sauce sweet chili chicken red onions green onions and cilantro,Thai39d Up Pizza Gluten Free,Bowzers Pizza,0,25
174,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Seasoned tomatoes fresh mozzarella topped with fresh basil and garlic infused olive oil,Muzzarella Pizza,Bowzers Pizza,0,25
175,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Canadian bacon pineapple pepperoni red onions sausage green peppers and roasted garlic,Bowzer39s Hula Supreme Pizza Gluten Free,Bowzers Pizza,0,25
176,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Creamy garlic sauce spinach mushrooms and roasted garlic,Bark Pizza Gluten Free,Bowzers Pizza,0,25
177,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Pepperoni mushrooms artichoke hearts and a pesto swirl,Bad Boy Pizza,Bowzers Pizza,0,25
178,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Pepperoni sausage salami ground beef and linguica,Bowzer39s Favorite Pizza Gluten Free,Bowzers Pizza,0,25
179,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Creamy garlic sauce spinach topped with seasoned tomatoes basil and garlic,Bruschetta Pizza,Bowzers Pizza,0,25
180,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Mushrooms onions green peppers black olives and tomatoes,All Aboard Veggie Pizza,Bowzers Pizza,0,25
181,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Bbq sauce BBQ chicken onions tomatoes and fresh cilantro,Backyard BBQ Pizza,Bowzers Pizza,0,25
182,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,14,14,Served only with cheese Gluten free,Gluten Free Crust Pizza,Bowzers Pizza,0,25
183,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Mushrooms onions green peppers black olives and tomatoes,All Aboard Veggie Pizza Gluten Free,Bowzers Pizza,0,25
184,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Creamy garlic sauce spinach zucchini mushrooms tomatoes red onions artichoke hearts and roasted garlic topped with freshly grated parmesan,Garden Gourmet Pizza Gluten Free,Bowzers Pizza,0,25
185,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Pepperoni salami sausage mushrooms onions green peppers and black olives,Bowzer39s Supreme Pizza Gluten Free,Bowzers Pizza,0,25
186,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,20,20,Zucchini fresh tomatoes spinach and feta,Bowzer39s Garden Pizza Gluten Free,Bowzers Pizza,0,25
187,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Pepperoni salami sausage mushrooms onions green peppers and black olives,Bowzer39s Supreme Pizza,Bowzers Pizza,0,25
188,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,Pesto sauce spinach feta and sun dried tomatoes,Pesto Presto Pizza,Bowzers Pizza,0,25
189,2016-03-30T04:13:47Z,2019-04-26T12:26:34Z,1330 Park St,Alameda,CA,94501,37.763389,-122.243626,Accommodation & Food Services,,22,22,,Basset Hound Pizza,Bowzers Pizza,0,25
190,2016-12-29T18:03:56Z,2019-04-26T12:23:40Z,321 W San Francisco St,Santa Fe,NM,87501,35.688306,-105.942629,Accommodation & Food Services,http://www.yellowpages.com/santa-fe-nm/mip/il-vicino-4578386/menu,6.25,6.25,,Pizza Margherita,Il Vicino,0,25
191,2016-12-29T18:03:56Z,2019-04-26T12:23:40Z,321 W San Francisco St,Santa Fe,NM,87501,35.688306,-105.942629,Accommodation & Food Services,http://www.yellowpages.com/santa-fe-nm/mip/il-vicino-4578386/menu,6.25,6.25,"Marinara sauce , mozzarella , fresh basil .",Pizza Margherita,Il Vicino,0,25
192,2016-03-26T04:10:16Z,2019-04-26T09:18:31Z,1540 Johnston St,Lafayette,LA,70503,30.213724,-92.02302,Accommodation & Food Services,,5.99,5.99,,Cheese Pizza,Bisbano's Pizza Parlor,0,25
193,2016-03-26T04:10:16Z,2019-04-26T09:18:31Z,1540 Johnston St,Lafayette,LA,70503,30.213724,-92.02302,Accommodation & Food Services,,9.99,9.99,,Bacon Cheeseburger Pizza,Bisbano's Pizza Parlor,0,25
194,2016-03-11T19:31:35Z,2019-04-25T12:22:46Z,329 Massachusetts Ave,Indianapolis,IN,46204,39.77139687,-86.15371764,Accommodation & Food Services,,11.95,11.95,"Romano, cheddar, ricotta, mozzarella, provolone, bacon and mushroom.",Pizza Alla Quattro Formaggio,Bazbeaux Pizza,25,40
195,2017-06-19T15:23:33Z,2019-04-25T10:43:03Z,4698 S Whitnall Ave,Saint Francis,WI,53235,42.960947,-87.879166,Accommodation & Food Services,,4,4,Chocolate chips mini marshmallows and crisp topping,S39mores Pizza,Papa Murphys,0,25
196,2015-10-20T03:49:38Z,2019-04-25T10:18:20Z,829 N Douglas St,El Segundo,CA,90245,33.927667,-118.383589,Accommodation & Food Services,,7.99,7.99,classic cheese,Cheese Pizza,zpizza,25,40
197,2015-10-20T03:49:38Z,2019-04-25T10:18:20Z,829 N Douglas St,El Segundo,CA,90245,33.927667,-118.383589,Accommodation & Food Services,,7.99,7.99,from crustampcomma sauce and cheese to a variety of toppingsampcomma create your own pizza,Build Your Own Pizza,zpizza,25,40
198,2015-10-24T00:16:40Z,2019-04-25T10:12:25Z,133 Browns Way Rd,Midlothian,VA,23114,37.501901,-77.638267,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44129236?singlePlatformId=a-new-york-slice,13.5,13.5,,Vegetarian Pizza,A New York Slice,0,25
199,2015-10-24T00:16:40Z,2019-04-25T10:12:25Z,133 Browns Way Rd,Midlothian,VA,23114,37.501901,-77.638267,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44129236?singlePlatformId=a-new-york-slice,2.15,2.15,,Cheese Pizza,A New York Slice,0,25
200,2015-10-24T00:16:40Z,2019-04-25T10:12:25Z,133 Browns Way Rd,Midlothian,VA,23114,37.501901,-77.638267,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44129236?singlePlatformId=a-new-york-slice,13.5,13.5,,Biancaneve (White Pizza),A New York Slice,0,25
